UniProt1	UniProt2	symbol1	symbol2	evidence type	heart
P05556	P60033	ITGB1	CD81	exp;pred	1
P05556	P13611	ITGB1	VCAN	exp	1
P05556	P11177	ITGB1	PDHB	exp	1
P05556	P48509	ITGB1	CD151	exp;pred	1
P05556	Q9C0B0	ITGB1	UNK	exp;ortho	1
P05556	P07996	ITGB1	THBS1	exp;pred	1
P05556	P23142	ITGB1	FBLN1	exp	1
P05556	Q08380	ITGB1	LGALS3BP	exp	1
P05556	P46109	ITGB1	CRKL	exp;pred	1
P05556	P08069	ITGB1	IGF1R	exp;pred	1
P05556	Q6UVK1	ITGB1	CSPG4	exp	1
P05556	Q6P1J9	ITGB1	CDC73	exp	1
P05556	P35916	ITGB1	FLT4	exp	1
P06280	Q9NZL9	GLA	MAT2B	exp	1
P06280	Q01804	GLA	OTUD4	exp	1
P06280	Q969S3	GLA	ZNF622	exp	1
P06280	P57078	GLA	RIPK4	exp	1
P06280	P52209	GLA	PGD	exp	1
P06280	P32456	GLA	GBP2	exp	1
P06280	P07384	GLA	CAPN1	exp	1
P06280	P11413	GLA	G6PD	exp	1
P06280	P15586	GLA	GNS	exp	1
P06280	Q96KP4	GLA	CNDP2	exp	1
P06280	P06280	GLA	GLA	exp	1
P06280	P55010	GLA	EIF5	exp	1
P06280	Q15056	GLA	EIF4H	exp	1
P06280	Q99952	GLA	PTPN18	exp	1
P06280	Q9ULM6	GLA	CNOT6	exp	1
P06280	Q9NZN8	GLA	CNOT2	exp	1
P06280	Q9UKZ1	GLA	CNOT11	exp	1
P06280	Q9NRD1	GLA	FBXO6	exp	1
P06280	P49419	GLA	ALDH7A1	exp	1
P07203	Q9HC77	GPX1	CENPJ	exp	1
P07203	P42684	GPX1	ABL2	exp;pred	1
P07203	Q13228	GPX1	SELENBP1	exp	1
P07203	Q14203	GPX1	DCTN1	exp	1
P07203	P07203	GPX1	GPX1	exp	1
P07203	P10599	GPX1	TXN	exp	1
P07203	Q16659	GPX1	MAPK6	exp	1
P07203	Q15046	GPX1	KARS	exp	1
P07203	Q13868	GPX1	EXOSC2	exp	1
P07203	Q8IWL3	GPX1	HSCB	exp	1
P07203	Q9UPV0	GPX1	CEP164	exp	1
P07550	P61619	ADRB2	SEC61A1	exp	1
P07550	P34897	ADRB2	SHMT2	exp	1
P07550	P30279	ADRB2	CCND2	exp	1
P07550	P43250	ADRB2	GRK6	exp	1
P07550	Q14974	ADRB2	KPNB1	exp	1
P07550	P52565	ADRB2	ARHGDIA	exp;pred	1
P07550	Q8WZ19	ADRB2	KCTD13	exp	1
P07550	P35232	ADRB2	PHB	exp	1
P07550	Q969M3	ADRB2	YIPF5	exp	1
P07550	P39656	ADRB2	DDOST	exp	1
P07550	Q15369	ADRB2	ELOC	exp	1
P07550	P56817	ADRB2	BACE1	exp	1
P07550	Q00610	ADRB2	CLTC	exp;pred	1
P07550	Q15365	ADRB2	PCBP1	exp	1
P07550	Q8TAT6	ADRB2	NPLOC4	exp	1
P07550	P37840	ADRB2	SNCA	exp	1
P07550	P62873	ADRB2	GNB1	exp	1
P07550	P55084	ADRB2	HADHB	exp	1
P07550	Q9P055	ADRB2	JKAMP	exp	1
P07550	Q9BVT8	ADRB2	TMUB1	exp	1
P07550	Q9GZQ8	ADRB2	MAP1LC3B	exp	1
P07550	P36542	ADRB2	ATP5C1	exp	1
P07550	Q9P0N8	ADRB2	MARCH2	exp	1
P07550	P49765	ADRB2	VEGFB	exp	1
P07550	P08754	ADRB2	GNAI3	exp	1
P07550	Q13200	ADRB2	PSMD2	exp	1
P07550	P11021	ADRB2	HSPA5	exp;pred	1
P07550	Q9GZT3	ADRB2	SLIRP	exp	1
P07550	Q15599	ADRB2	SLC9A3R2	exp	1
P07550	Q9Y2C2	ADRB2	UST	exp	1
P07550	P51553	ADRB2	IDH3G	exp	1
P07550	Q14894	ADRB2	CRYM	exp	1
P07550	Q96A26	ADRB2	FAM162A	exp	1
P07550	Q9HCC0	ADRB2	MCCC2	exp	1
P07550	P12236	ADRB2	SLC25A6	exp	1
P07550	P50213	ADRB2	IDH3A	exp	1
P07550	P11308	ADRB2	ERG	exp	1
P07550	Q9Y618	ADRB2	NCOR2	exp	1
P07550	Q9UBN7	ADRB2	HDAC6	exp	1
P07550	P54886	ADRB2	ALDH18A1	exp	1
P07550	P50454	ADRB2	SERPINH1	exp	1
P07550	P08559	ADRB2	PDHA1	exp	1
P07550	P0CG48	ADRB2	UBC	exp	1
P07550	P49407	ADRB2	ARRB1	exp;pred	1
P07550	P35613	ADRB2	BSG	exp	1
P07550	Q9P0L0	ADRB2	VAPA	exp	1
P07550	P21333	ADRB2	FLNA	exp;pred	1
P07550	Q9H6W3	ADRB2	RIOX1	exp	1
P07550	Q9NVN8	ADRB2	GNL3L	exp	1
P07550	P68104	ADRB2	EEF1A1	exp	1
P07550	P59768	ADRB2	GNG2	exp	1
P07550	Q9UKV5	ADRB2	AMFR	exp	1
P07550	Q14789	ADRB2	GOLGB1	exp	1
P07550	Q9NSE4	ADRB2	IARS2	exp	1
P07550	Q13017	ADRB2	ARHGAP5	exp	1
P07550	P52815	ADRB2	MRPL12	exp	1
P07550	Q13077	ADRB2	TRAF1	exp	1
P07550	Q08209	ADRB2	PPP3CA	exp	1
P07550	P51648	ADRB2	ALDH3A2	exp	1
P07550	P61421	ADRB2	ATP6V0D1	exp	1
P07550	Q8NE01	ADRB2	CNNM3	exp	1
P07550	P35908	ADRB2	KRT2	exp	1
P07550	Q9Y653	ADRB2	ADGRG1	exp	1
P07550	P55072	ADRB2	VCP	exp	1
P07550	Q14765	ADRB2	STAT4	exp	1
P07550	Q9H7Z7	ADRB2	PTGES2	exp	1
P07550	Q14204	ADRB2	DYNC1H1	exp	1
P07550	P14625	ADRB2	HSP90B1	exp	1
P07550	P08887	ADRB2	IL6R	exp	1
P07550	Q9H6Z9	ADRB2	EGLN3	exp	1
P07550	Q8IZY2	ADRB2	ABCA7	exp	1
P07550	Q9UBS4	ADRB2	DNAJB11	exp	1
P07550	Q9NZJ4	ADRB2	SACS	exp	1
P07550	P41220	ADRB2	RGS2	exp	1
P07550	Q99685	ADRB2	MGLL	exp	1
P07550	P98194	ADRB2	ATP2C1	exp	1
P07550	P52597	ADRB2	HNRNPF	exp	1
P07550	P30679	ADRB2	GNA15	exp;pred	1
P07550	Q15366	ADRB2	PCBP2	exp	1
P07550	P36575	ADRB2	ARR3	exp;pred	1
P07550	P16615	ADRB2	ATP2A2	exp	1
P07550	Q9UBI6	ADRB2	GNG12	exp	1
P07550	P23634	ADRB2	ATP2B4	exp	1
P07550	P34947	ADRB2	GRK5	exp;pred	1
P07550	Q14656	ADRB2	TMEM187	exp	1
P07550	P48544	ADRB2	KCNJ5	exp	1
P07550	P35626	ADRB2	GRK3	exp;pred	1
P07550	P49821	ADRB2	NDUFV1	exp	1
P07550	P08195	ADRB2	SLC3A2	exp	1
P07550	P56539	ADRB2	CAV3	exp;ortho	1
P07550	Q9Y3L5	ADRB2	RAP2C	exp	1
P07550	Q92890	ADRB2	UFD1	exp	1
P07550	P30837	ADRB2	ALDH1B1	exp	1
P07550	Q00403	ADRB2	GTF2B	exp	1
P07550	P13473	ADRB2	LAMP2	exp	1
P07550	P46782	ADRB2	RPS5	exp	1
P07550	P32121	ADRB2	ARRB2	exp;pred	1
P07550	P12931	ADRB2	SRC	exp;pred	1
P07550	Q9Y2H1	ADRB2	STK38L	exp	1
P07550	Q9H4L4	ADRB2	SENP3	exp	1
P07550	P51659	ADRB2	HSD17B4	exp	1
P07550	P22626	ADRB2	HNRNPA2B1	exp	1
P07550	Q05655	ADRB2	PRKCD	exp	1
P07550	P46934	ADRB2	NEDD4	exp	1
P07550	Q06830	ADRB2	PRDX1	exp	1
P07550	Q9H4A3	ADRB2	WNK1	exp	1
P07550	P51911	ADRB2	CNN1	exp	1
P07550	Q9H3N1	ADRB2	TMX1	exp	1
P07550	P47804	ADRB2	RGR	exp	1
P07550	P49411	ADRB2	TUFM	exp	1
P07550	Q96RP9	ADRB2	GFM1	exp	1
P07550	P29475	ADRB2	NOS1	exp	1
P07550	P32239	ADRB2	CCKBR	exp;pred	1
P07550	Q07021	ADRB2	C1QBP	exp	1
P07550	Q15084	ADRB2	PDIA6	exp	1
P07550	Q99623	ADRB2	PHB2	exp	1
P07550	P18085	ADRB2	ARF4	exp	1
P07550	P15382	ADRB2	KCNE1	exp	1
P07550	Q02952	ADRB2	AKAP12	exp;pred	1
P07550	Q16653	ADRB2	MOG	exp;pred	1
P07550	P62987	ADRB2	UBA52	exp	1
P07550	Q8WZ42	ADRB2	TTN	exp;pred	1
P07550	Q96B67	ADRB2	ARRDC3	exp;pred	1
P07550	Q5TCQ9	ADRB2	MAGI3	exp;ortho;pred	1
P07550	P27105	ADRB2	STOM	exp	1
P07550	P51571	ADRB2	SSR4	exp	1
P07550	Q9P2T1	ADRB2	GMPR2	exp	1
P07550	P17030	ADRB2	ZNF25	exp	1
P07550	Q9UJS0	ADRB2	SLC25A13	exp	1
P07550	Q13148	ADRB2	TARDBP	exp	1
P07550	P48735	ADRB2	IDH2	exp	1
P07550	Q15165	ADRB2	PON2	exp	1
P07550	Q6PJP8	ADRB2	DCLRE1A	exp	1
P07550	P13688	ADRB2	CEACAM1	exp	1
P07550	Q16891	ADRB2	IMMT	exp	1
P07550	P29992	ADRB2	GNA11	exp	1
P07550	P41240	ADRB2	CSK	exp;pred	1
P07550	P45880	ADRB2	VDAC2	exp	1
P07550	Q9H845	ADRB2	ACAD9	exp	1
P07550	P27824	ADRB2	CANX	exp	1
P07550	P61803	ADRB2	DAD1	exp	1
P07550	Q5JY77	ADRB2	GPRASP1	exp;pred	1
P07550	Q15043	ADRB2	SLC39A14	exp	1
P07550	Q13639	ADRB2	HTR4	exp	1
P07550	Q9H841	ADRB2	NIPAL2	exp	1
P07550	Q96KA5	ADRB2	CLPTM1L	exp	1
P07550	Q9NP72	ADRB2	RAB18	exp	1
P07550	P20336	ADRB2	RAB3A	exp	1
P07550	Q00839	ADRB2	HNRNPU	exp	1
P07550	P60033	ADRB2	CD81	exp	1
P07550	P62826	ADRB2	RAN	exp	1
P07550	P10515	ADRB2	DLAT	exp	1
P07550	Q6ZWT7	ADRB2	MBOAT2	exp	1
P07550	P25098	ADRB2	GRK2	exp;pred	1
P07550	P17612	ADRB2	PRKACA	exp	1
P07550	Q13617	ADRB2	CUL2	exp	1
P07550	P0CG47	ADRB2	UBB	exp	1
P07550	P62993	ADRB2	GRB2	exp	1
P07550	P41732	ADRB2	TSPAN7	exp	1
P07550	Q71U36	ADRB2	TUBA1A	exp	1
P07550	Q7Z5S9	ADRB2	TMEM144	exp	1
P07550	P40337	ADRB2	VHL	exp	1
P07550	P07550	ADRB2	ADRB2	exp;ortho	1
P07550	Q99816	ADRB2	TSG101	exp	1
P07550	Q8NCT1	ADRB2	ARRDC4	exp	1
P07550	P21926	ADRB2	CD9	exp	1
P07550	P46459	ADRB2	NSF	exp	1
P07550	Q4ZIN3	ADRB2	TMEM259	exp	1
P07550	Q8N1F7	ADRB2	NUP93	exp	1
P07550	P21964	ADRB2	COMT	exp	1
P07550	Q00325	ADRB2	SLC25A3	exp	1
P07550	Q7LGA3	ADRB2	HS2ST1	exp	1
P07550	Q92947	ADRB2	GCDH	exp	1
P07550	P35527	ADRB2	KRT9	exp	1
P07550	P13645	ADRB2	KRT10	exp	1
P07550	P10321	ADRB2	HLA-C	exp	1
P07550	Q9HD45	ADRB2	TM9SF3	exp	1
P07550	Q14126	ADRB2	DSG2	exp	1
P07550	Q9NZH0	ADRB2	GPRC5B	exp	1
P07550	Q02978	ADRB2	SLC25A11	exp	1
P07550	Q53H12	ADRB2	AGK	exp	1
P07550	Q14318	ADRB2	FKBP8	exp	1
P07550	P63261	ADRB2	ACTG1	exp	1
P07550	P57105	ADRB2	SYNJ2BP	exp	1
P07550	P63010	ADRB2	AP2B1	exp;pred	1
P07550	P51159	ADRB2	RAB27A	exp	1
P07550	Q99437	ADRB2	ATP6V0B	exp	1
P07550	P13639	ADRB2	EEF2	exp	1
P07550	Q9HAB3	ADRB2	SLC52A2	exp	1
P07550	P54709	ADRB2	ATP1B3	exp	1
P07550	Q5QP82	ADRB2	DCAF10	exp	1
P07550	P31943	ADRB2	HNRNPH1	exp	1
P07550	Q00987	ADRB2	MDM2	exp;pred	1
P07550	Q53GQ0	ADRB2	HSD17B12	exp	1
P07550	Q12931	ADRB2	TRAP1	exp	1
P07550	P43121	ADRB2	MCAM	exp	1
P07550	Q13596	ADRB2	SNX1	exp;pred	1
P07550	P62879	ADRB2	GNB2	exp	1
P07550	Q9UJZ1	ADRB2	STOML2	exp	1
P07550	Q5VYK3	ADRB2	ECM29	exp	1
P07550	P62633	ADRB2	CNBP	exp	1
P07550	P48047	ADRB2	ATP5O	exp	1
P07550	Q9H4P4	ADRB2	RNF41	exp	1
P07550	Q96KN1	ADRB2	FAM84B	exp	1
P07550	Q04864	ADRB2	REL	exp	1
P07550	Q99942	ADRB2	RNF5	exp	1
P07550	P38117	ADRB2	ETFB	exp	1
P07550	Q07866	ADRB2	KLC1	exp	1
P07550	P36776	ADRB2	LONP1	exp	1
P07550	Q9Y2K6	ADRB2	USP20	exp	1
P07550	P11586	ADRB2	MTHFD1	exp	1
P07550	Q9HAV0	ADRB2	GNB4	exp	1
P07550	P29692	ADRB2	EEF1D	exp	1
P07550	P24539	ADRB2	ATP5F1	exp	1
P07550	Q16539	ADRB2	MAPK14	exp	1
P07550	P49792	ADRB2	RANBP2	exp	1
P07550	P31040	ADRB2	SDHA	exp	1
P07550	Q8TEY7	ADRB2	USP33	exp	1
P07550	Q9Y5M8	ADRB2	SRPRB	exp	1
P07550	P25705	ADRB2	ATP5A1	exp	1
P07550	P38646	ADRB2	HSPA9	exp	1
P07550	Q8WUY8	ADRB2	NAT14	exp	1
P07550	P78527	ADRB2	PRKDC	exp	1
P07550	P68363	ADRB2	TUBA1B	exp	1
P07550	P48643	ADRB2	CCT5	exp	1
P07550	Q6YN16	ADRB2	HSDL2	exp	1
P07550	P42704	ADRB2	LRPPRC	exp	1
P07550	Q16718	ADRB2	NDUFA5	exp	1
P07550	Q8TEM1	ADRB2	NUP210	exp	1
P07550	P09936	ADRB2	UCHL1	exp	1
P07550	Q14232	ADRB2	EIF2B1	exp	1
P07550	P48549	ADRB2	KCNJ3	exp	1
P07550	P41222	ADRB2	PTGDS	exp	1
P07550	P40763	ADRB2	STAT3	exp	1
P07550	P32298	ADRB2	GRK4	exp	1
P07550	P61106	ADRB2	RAB14	exp	1
P07550	Q9UIF9	ADRB2	BAZ2A	exp	1
P07550	P11177	ADRB2	PDHB	exp	1
P07550	Q13885	ADRB2	TUBB2A	exp	1
P07550	P57738	ADRB2	TCTA	exp	1
P07550	P27348	ADRB2	YWHAQ	exp;pred	1
P07550	Q96J02	ADRB2	ITCH	exp	1
P07550	Q9H2C2	ADRB2	ARV1	exp	1
P07550	P10809	ADRB2	HSPD1	exp	1
P07550	Q3ZCQ8	ADRB2	TIMM50	exp	1
P07550	P57088	ADRB2	TMEM33	exp	1
P07550	P22695	ADRB2	UQCRC2	exp	1
P07550	Q8N5I2	ADRB2	ARRDC1	exp	1
P07550	Q13387	ADRB2	MAPK8IP2	exp	1
P07550	Q15758	ADRB2	SLC1A5	exp	1
P07550	P21796	ADRB2	VDAC1	exp	1
P08235	Q92786	NR3C2	PROX1	exp	1
P08235	Q9UI14	NR3C2	RABAC1	exp	1
P08235	P08238	NR3C2	HSP90AB1	exp;pred	1
P08235	Q92830	NR3C2	KAT2A	exp	1
P08235	Q03135	NR3C2	CAV1	exp	1
P08235	P49792	NR3C2	RANBP2	exp	1
P08235	Q09472	NR3C2	EP300	exp;pred	1
P08235	Q15788	NR3C2	NCOA1	exp;pred	1
P08235	Q99615	NR3C2	DNAJC7	exp	1
P08235	Q9UNE7	NR3C2	STUB1	exp	1
P08235	Q13451	NR3C2	FKBP5	exp	1
P08235	P63261	NR3C2	ACTG1	exp	1
P08235	P19793	NR3C2	RXRA	exp;pred	1
P08235	Q8N4J0	NR3C2	CARNMT1	exp	1
P08235	Q86VP6	NR3C2	CAND1	exp	1
P08235	Q02790	NR3C2	FKBP4	exp	1
P08235	Q15596	NR3C2	NCOA2	exp;pred	1
P08235	P63165	NR3C2	SUMO1	exp;pred	1
P08235	P33121	NR3C2	ACSL1	exp	1
P08235	P53041	NR3C2	PPP5C	exp	1
P08235	P34932	NR3C2	HSPA4	exp	1
P08235	Q9Y6X2	NR3C2	PIAS3	exp	1
P08235	Q08752	NR3C2	PPID	exp	1
P08235	P63279	NR3C2	UBE2I	exp	1
P08235	Q92831	NR3C2	KAT2B	exp	1
P08235	Q92793	NR3C2	CREBBP	exp;pred	1
P08235	P10275	NR3C2	AR	exp;pred	1
P08235	Q15185	NR3C2	PTGES3	exp;pred	1
P08235	P68133	NR3C2	ACTA1	exp	1
P08235	P08235	NR3C2	NR3C2	exp;pred	1
P08235	P48552	NR3C2	NRIP1	exp;pred	1
P08235	Q9H6Z9	NR3C2	EGLN3	exp	1
P08235	P62195	NR3C2	PSMC5	exp	1
P08588	Q5TCQ9	ADRB1	MAGI3	exp;pred	1
P08588	Q9HD26	ADRB1	GOPC	exp;pred	1
P08588	Q99963	ADRB1	SH3GL3	exp	1
P08588	Q96QZ7	ADRB1	MAGI1	exp	1
P08588	P62993	ADRB1	GRB2	exp	1
P08588	P32121	ADRB1	ARRB2	exp	1
P08588	P29475	ADRB1	NOS1	exp;pred	1
P08588	P78352	ADRB1	DLG4	exp;pred	1
P08588	Q12959	ADRB1	DLG1	exp	1
P08588	Q86UL8	ADRB1	MAGI2	exp;pred	1
P08588	P08913	ADRB1	ADRA2A	exp;pred	1
P08588	Q9P1A6	ADRB1	DLGAP2	exp;pred	1
P08588	Q5JY77	ADRB1	GPRASP1	exp	1
P08588	P49407	ADRB1	ARRB1	exp;pred	1
P08588	Q13424	ADRB1	SNTA1	exp	1
P08590	P42574	MYL3	CASP3	exp	1
P08590	P46940	MYL3	IQGAP1	exp	1
P08590	P0CG48	MYL3	UBC	exp	1
P08590	P35579	MYL3	MYH9	exp	1
P08590	Q7Z406	MYL3	MYH14	exp	1
P08590	P16871	MYL3	IL7R	exp	1
P08590	P27348	MYL3	YWHAQ	exp	1
P08590	P35580	MYL3	MYH10	exp	1
P08590	Q9BSB4	MYL3	ATG101	exp	1
P08590	P63104	MYL3	YWHAZ	exp	1
P09493	Q6P0Q8	TPM1	MAST2	exp	1
P09493	Q9BYN0	TPM1	SRXN1	exp	1
P09493	Q96RR1	TPM1	TWNK	exp	1
P09493	P35609	TPM1	ACTN2	exp	1
P09493	Q13283	TPM1	G3BP1	exp	1
P09493	Q8NI27	TPM1	THOC2	exp	1
P09493	Q08378	TPM1	GOLGA3	exp	1
P09493	Q96II8	TPM1	LRCH3	exp	1
P09493	Q96H55	TPM1	MYO19	exp	1
P09493	Q00796	TPM1	SORD	exp	1
P09493	Q99972	TPM1	MYOC	exp	1
P09493	Q13563	TPM1	PKD2	exp	1
P09493	P46940	TPM1	IQGAP1	exp;pred	1
P09493	P85037	TPM1	FOXK1	exp	1
P09493	P21796	TPM1	VDAC1	exp	1
P09493	P51911	TPM1	CNN1	exp;pred	1
P09493	Q5TZA2	TPM1	CROCC	exp	1
P09493	P63104	TPM1	YWHAZ	exp	1
P09493	P62736	TPM1	ACTA2	exp;pred	1
P09493	Q06330	TPM1	RBPJ	exp;pred	1
P09493	P11171	TPM1	EPB41	exp	1
P09493	Q9NY27	TPM1	PPP4R2	exp	1
P09493	P13073	TPM1	COX4I1	exp	1
P09493	Q16643	TPM1	DBN1	exp	1
P09493	P20674	TPM1	COX5A	exp	1
P09493	Q9P2B7	TPM1	CFAP97	exp	1
P09493	P21333	TPM1	FLNA	exp;pred	1
P09493	Q15436	TPM1	SEC23A	exp	1
P09493	Q9NR12	TPM1	PDLIM7	exp	1
P09493	Q96T37	TPM1	RBM15	exp	1
P09493	Q8N3C7	TPM1	CLIP4	exp	1
P09493	Q15942	TPM1	ZYX	exp	1
P09493	P20929	TPM1	NEB	exp;pred	1
P09493	Q96NL6	TPM1	SCLT1	exp	1
P09493	P60709	TPM1	ACTB	exp;pred	1
P09493	Q8WXA3	TPM1	RUFY2	exp	1
P09493	P13804	TPM1	ETFA	exp	1
P09493	P36897	TPM1	TGFBR1	exp	1
P09493	P11308	TPM1	ERG	exp	1
P09493	P09622	TPM1	DLD	exp	1
P09493	P17535	TPM1	JUND	exp	1
P09493	Q9Y572	TPM1	RIPK3	exp;pred	1
P09493	P62993	TPM1	GRB2	exp	1
P09493	P67936	TPM1	TPM4	exp;pred	1
P09493	P12277	TPM1	CKB	exp	1
P09493	Q9Y6K9	TPM1	IKBKG	exp	1
P09493	Q14249	TPM1	ENDOG	exp	1
P09493	P13533	TPM1	MYH6	exp	1
P09493	P50225	TPM1	SULT1A1	exp	1
P09493	P35610	TPM1	SOAT1	exp	1
P09493	Q96A19	TPM1	CCDC102A	exp	1
P09493	Q9Y5U2	TPM1	TSSC4	exp	1
P09493	Q9UNE7	TPM1	STUB1	exp	1
P09493	Q8NEU8	TPM1	APPL2	exp	1
P09493	P13805	TPM1	TNNT1	exp;pred	1
P09493	Q8WVJ2	TPM1	NUDCD2	exp	1
P09493	P15336	TPM1	ATF2	exp	1
P09493	P09493	TPM1	TPM1	exp;ortho;pred	1
P09493	Q5H9R7	TPM1	PPP6R3	exp	1
P09493	Q7KZN9	TPM1	COX15	exp	1
P09493	P39060	TPM1	COL18A1	exp	1
P09493	Q8N3V7	TPM1	SYNPO	exp	1
P09493	Q99497	TPM1	PARK7	exp	1
P09493	Q9NZR1	TPM1	TMOD2	exp;pred	1
P09493	Q86YM7	TPM1	HOMER1	exp	1
P09493	Q14676	TPM1	MDC1	exp	1
P09493	Q96A65	TPM1	EXOC4	exp	1
P09493	Q9BQD3	TPM1	KXD1	exp	1
P09493	P29034	TPM1	S100A2	exp	1
P09493	Q8TAB5	TPM1	C1orf216	exp	1
P09493	Q16543	TPM1	CDC37	exp	1
P09493	P68032	TPM1	ACTC1	exp;pred	1
P09493	Q15717	TPM1	ELAVL1	exp	1
P09493	Q6NUN9	TPM1	ZNF746	exp	1
P09493	Q13435	TPM1	SF3B2	exp	1
P09493	P47755	TPM1	CAPZA2	exp	1
P09493	Q15464	TPM1	SHB	exp	1
P09493	Q96FV9	TPM1	THOC1	exp	1
P09493	Q8TDM6	TPM1	DLG5	exp	1
P09493	P62140	TPM1	PPP1CB	exp;pred	1
P09493	Q9NYB9	TPM1	ABI2	exp	1
P09493	Q5S007	TPM1	LRRK2	exp	1
P09493	P45379	TPM1	TNNT2	exp;pred	1
P09493	Q504Q3	TPM1	PAN2	exp	1
P09493	P0CG47	TPM1	UBB	exp	1
P09493	P24539	TPM1	ATP5F1	exp	1
P09493	P36957	TPM1	DLST	exp	1
P09493	Q01082	TPM1	SPTBN1	exp;pred	1
P09493	Q9UKX2	TPM1	MYH2	exp;pred	1
P09493	P23396	TPM1	RPS3	exp	1
P09493	Q99439	TPM1	CNN2	exp	1
P09493	Q9Y623	TPM1	MYH4	exp	1
P09493	Q08379	TPM1	GOLGA2	exp	1
P09493	P0C1Z6	TPM1	TFPT	exp	1
P09493	P24941	TPM1	CDK2	exp	1
P09493	P35579	TPM1	MYH9	exp	1
P09493	P12814	TPM1	ACTN1	exp;pred	1
P09493	Q9UJP4	TPM1	KLHL21	exp	1
P09493	Q9UGI8	TPM1	TES	exp	1
P09493	P14625	TPM1	HSP90B1	exp	1
P09493	Q99615	TPM1	DNAJC7	exp	1
P09493	Q6IQ23	TPM1	PLEKHA7	exp	1
P09493	P27348	TPM1	YWHAQ	exp	1
P10916	Q5VT25	MYL2	CDC42BPA	exp	1
P10916	Q9Y4I1	MYL2	MYO5A	exp	1
P10916	P35125	MYL2	USP6	exp	1
P10916	Q9ULV0	MYL2	MYO5B	exp	1
P10916	Q13177	MYL2	PAK2	exp;pred	1
P10916	Q969Q1	MYL2	TRIM63	exp	1
P10916	Q6P280	MYL2	ZNF529	exp	1
P10916	P14618	MYL2	PKM	exp	1
P10916	Q9BZL4	MYL2	PPP1R12C	exp;pred	1
P10916	Q99972	MYL2	MYOC	exp;pred	1
P10916	Q9NX24	MYL2	NHP2	exp	1
P10916	Q96H55	MYL2	MYO19	exp	1
P10916	Q02045	MYL2	MYL5	exp	1
P11532	Q6NZI2	DMD	CAVIN1	exp;ortho	1
P11532	P68032	DMD	ACTC1	exp;pred	1
P11532	P43657	DMD	LPAR6	exp	1
P11532	P46934	DMD	NEDD4	exp;pred	1
P11532	Q13424	DMD	SNTA1	exp;ortho;pred	1
P11532	Q99683	DMD	MAP3K5	exp	1
P11532	Q8IXJ6	DMD	SIRT2	exp	1
P11532	Q15124	DMD	PGM5	exp;ortho;pred	1
P11532	Q13325	DMD	IFIT5	exp	1
P11532	Q9BXW6	DMD	OSBPL1A	exp	1
P11532	Q12986	DMD	NFX1	exp	1
P11532	Q86UW7	DMD	CADPS2	exp;ortho;pred	1
P11532	Q7KZI7	DMD	MARK2	exp	1
P11532	Q496Y0	DMD	LONRF3	exp	1
P11532	Q09666	DMD	AHNAK	exp;ortho	1
P11532	Q96CS2	DMD	HAUS1	exp	1
P11532	Q9HBL0	DMD	TNS1	exp	1
P11532	Q13425	DMD	SNTB2	exp;ortho;pred	1
P11532	P54274	DMD	TERF1	exp	1
P11532	Q63HR2	DMD	TNS2	exp	1
P11532	Q9H977	DMD	WDR54	exp	1
P11532	Q9BVL2	DMD	NUP58	exp	1
P11532	P29475	DMD	NOS1	exp;ortho;pred	1
P11532	Q8TDR0	DMD	TRAF3IP1	exp	1
P11532	P35221	DMD	CTNNA1	exp	1
P11532	P41235	DMD	HNF4A	exp	1
P11532	P48050	DMD	KCNJ4	exp;pred	1
P11532	P46939	DMD	UTRN	exp;pred	1
P11532	Q13574	DMD	DGKZ	exp	1
P11532	Q9NRI5	DMD	DISC1	exp	1
P11532	P68133	DMD	ACTA1	exp;pred	1
P11532	P48023	DMD	FASLG	exp	1
P11532	Q9ULU8	DMD	CADPS	exp;ortho;pred	1
P11532	Q68CZ2	DMD	TNS3	exp	1
P11532	P49407	DMD	ARRB1	exp	1
P11532	Q15554	DMD	TERF2	exp	1
P11532	Q01484	DMD	ANK2	exp;pred	1
P11532	Q9UBT7	DMD	CTNNAL1	exp	1
P11532	Q13884	DMD	SNTB1	exp;ortho;pred	1
P11532	P11532	DMD	DMD	exp;ortho	1
P11532	P49736	DMD	MCM2	exp	1
P11532	Q8WV44	DMD	TRIM41	exp	1
P11532	Q9Y4J8	DMD	DTNA	exp;ortho;pred	1
P11532	Q14118	DMD	DAG1	exp;ortho;pred	1
P11532	Q14258	DMD	TRIM25	exp	1
P12883	Q8N1B3	MYH7	CCNQ	exp	1
P12883	P63104	MYH7	YWHAZ	exp	1
P12883	P35609	MYH7	ACTN2	exp;pred	1
P12883	Q9NRI5	MYH7	DISC1	exp	1
P12883	Q04726	MYH7	TLE3	exp	1
P12883	P63098	MYH7	PPP3R1	exp	1
P12883	Q08043	MYH7	ACTN3	exp	1
P12883	P51825	MYH7	AFF1	exp	1
P12883	Q99594	MYH7	TEAD3	exp	1
P12883	Q9NZC7	MYH7	WWOX	exp	1
P12883	Q5VYK3	MYH7	ECM29	exp	1
P12883	Q9NX78	MYH7	TMEM260	exp	1
P12883	Q14677	MYH7	CLINT1	exp	1
P12883	P27348	MYH7	YWHAQ	exp	1
P12883	P60468	MYH7	SEC61B	exp	1
P12883	Q9HAU0	MYH7	PLEKHA5	exp	1
P12883	Q9GZN7	MYH7	ROGDI	exp;pred	1
P12883	Q13813	MYH7	SPTAN1	exp	1
